"규모별","산업별","항목","단위","2003 년","2002 년","2001 년","2000 년","1999 년","1998 년",
"상용근로자(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","현물지급비용[천원]","천원","19.1",".04405",".22552",".06925",".20187","",
"상용근로자(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","법정복리비[천원]","천원","132.1","119.92483","115.3531","102.17417","94.84667","",
"상용근로자(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","법정외복리비[천원]","천원","93.9","123.756","116.50354","139.33195","122.64927","",
"상용근로자(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","모집비[천원]","천원","1.9","1.40058","1.33369","3.77629",".93629","",
"상용근로자(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","교육훈련비[천원]","천원","12.6","12.98168","12.13738","17.65275","15.00663","",
"상용근로자(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","기타노동비용[천원]","천원","6.6","9.12579","10.97383","57.49671","48.97282","",
"상용근로자(30인이상)","자동차 및 트레일러 제조업","노동비용총액[천원]","천원","3444.8","3012.2743","2708.05459","2520.24863","2089.60167","",
"상용근로자(30인이상)","자동차 및 트레일러 제조업","현금급여총계[천원]","천원","2490.2","2253.74053","1825.29881","1825.3601","1556.07427","",
"상용근로자(30인이상)","자동차 및 트레일러 제조업","정액및초과[천원]","천원","1765.1","1604.65194","1273.32068","1307.95242","1237.33467","",
"상용근로자(30인이상)","자동차 및 트레일러 제조업","상여금등특별급여[천원]","천원","725","649.08859","551.97812","517.40767","318.7396","",
"상용근로자(30인이상)","자동차 및 트레일러 제조업","현금급여외 노동비용(계)[천원]","천원","954.6","758.53376","882.75578","694.88853","533.5274","",
"상용근로자(30인이상)","자동차 및 트레일러 제조업","퇴직금등비용[천원]","천원","376.7","303.47347","390.74705","339.17971","200.6902","",
"상용근로자(30인이상)","자동차 및 트레일러 제조업","현물지급비용[천원]","천원","17.6","14.54487",".95586","13.68176",".21232","",
