"규모별","산업별","항목","단위","1997 년","1996 년","1995 년","1994 년",
"전규모(30인이상)","달리 분류되지 않은 기계 및 장비 제조업","기타노동비용[천원]","천원","7.1","12.9","5.5","4.9",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","노동비용총액[천원]","천원","1778.5","1745.9","1603.2","1332.7",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","현금급여총계[천원]","천원","1411.3","1406.1","1273.3","978.7",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","정액및초과[천원]","천원","996.8","962.1","852.5","725.6",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","상여금등특별급여[천원]","천원","414.5","443.9","420.8","253.1",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","현금급여외 노동비용(계)[천원]","천원","367.1","339.9","329.9","354",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","퇴직금등비용[천원]","천원","167.5","65.3","40.7","39.7",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","현물지급비용[천원]","천원","2.4","0",".1","1.2",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","법정복리비[천원]","천원","61.3","54.2","33.6","30.3",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","법정외복리비[천원]","천원","88.5","138.5","108.2","113.5",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","모집비[천원]","천원","4","11.4","11.5","17.8",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","교육훈련비[천원]","천원","36.8","57.1","121","148.4",
"전규모(30인이상)","사무, 계산 및 회계용 기계 제조업","기타노동비용[천원]","천원","6.5","13.3","14.8","3",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","노동비용총액[천원]","천원","1731.3","1561.3","1432.2","1294.7",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","현금급여총계[천원]","천원","1278","1200.7","1041.7","978.3",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","정액및초과[천원]","천원","947","901.6","791.2","747.4",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","상여금등특별급여[천원]","천원","331","299.1","250.5","230.9",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","현금급여외 노동비용(계)[천원]","천원","453.3","360.5","390.5","316.4",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","퇴직금등비용[천원]","천원","142.6","90.9","188.7","136.5",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","현물지급비용[천원]","천원","16.4","21.9",".6","24",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","법정복리비[천원]","천원","70.6","54.5","47.7","35.2",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","법정외복리비[천원]","천원","161.5","129.8","114.3","85.4",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","모집비[천원]","천원","3.2","5","4.8","3.8",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","교육훈련비[천원]","천원","40.2","38","22.9","24.1",
"전규모(30인이상)","달리 분류되지 않은 전기기계 및 전기 변환장치 제조업","기타노동비용[천원]","천원","18.7","20.5","11.5","7.4",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","노동비용총액[천원]","천원","1845.1","1578.3","1527.3","1272.5",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","현금급여총계[천원]","천원","1455.9","1310.2","1113.4","982.9",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","정액및초과[천원]","천원","990.4","908","785.5","706.6",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","상여금등특별급여[천원]","천원","465.5","402.2","327.9","276.3",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","현금급여외 노동비용(계)[천원]","천원","389.2","268.1","413.9","289.6",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","퇴직금등비용[천원]","천원","127","90.9","264.7","153.7",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","현물지급비용[천원]","천원","8.9","7.7",".7","4.7",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","법정복리비[천원]","천원","55.4","57.7","44.5","32.9",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","법정외복리비[천원]","천원","146.2","85.9","73.8","75.8",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","모집비[천원]","천원","5","1.2","2.6","1.4",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","교육훈련비[천원]","천원","34.2","19.9","22","11.2",
"전규모(30인이상)","영상, 음향 및 통신장비 제조업","기타노동비용[천원]","천원","12.7","4.7","5.6","9.9",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","노동비용총액[천원]","천원","1679.1","1472.2","1392.3","1237",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","현금급여총계[천원]","천원","1200.7","1121.7","1056.7","952.3",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","정액및초과[천원]","천원","945.6","873.5","817.1","733.7",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","상여금등특별급여[천원]","천원","255.2","248.3","239.6","218.6",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","현금급여외 노동비용(계)[천원]","천원","478.3","350.5","335.6","284.7",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","퇴직금등비용[천원]","천원","145.3","182.1","171.1","135.5",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","현물지급비용[천원]","천원","21.3","3.5",".3",".4",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","법정복리비[천원]","천원","58.9","57.2","37.7","34",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","법정외복리비[천원]","천원","210.7","90.4","101","78.6",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","모집비[천원]","천원","2.2","1.5","1.3",".5",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","교육훈련비[천원]","천원","32","11.1","11.6","11.3",
"전규모(30인이상)","의료, 정밀, 광학기기 및 시계 제조업","기타노동비용[천원]","천원","8","4.6","12.6","24.3",
"전규모(30인이상)","자동차 및 트레일러 제조업","노동비용총액[천원]","천원","2004.5","2049.8","1837.1","1556.6",
"전규모(30인이상)","자동차 및 트레일러 제조업","현금급여총계[천원]","천원","1513.7","1696.7","1535.3","1313.8",
"전규모(30인이상)","자동차 및 트레일러 제조업","정액및초과[천원]","천원","1120.7","1115.1","1035.6","930.6",
"전규모(30인이상)","자동차 및 트레일러 제조업","상여금등특별급여[천원]","천원","393","581.7","499.7","383.2",
"전규모(30인이상)","자동차 및 트레일러 제조업","현금급여외 노동비용(계)[천원]","천원","490.8","353","301.8","242.8",
"전규모(30인이상)","자동차 및 트레일러 제조업","퇴직금등비용[천원]","천원","211.1","95.9","99.5","42.3",
"전규모(30인이상)","자동차 및 트레일러 제조업","현물지급비용[천원]","천원","8.4","6.5","5.7","3.3",
"전규모(30인이상)","자동차 및 트레일러 제조업","법정복리비[천원]","천원","131.7","85","79.3","63.8",
"전규모(30인이상)","자동차 및 트레일러 제조업","법정외복리비[천원]","천원","99.7","116.6","84.8","105.5",
"전규모(30인이상)","자동차 및 트레일러 제조업","모집비[천원]","천원",".7","1.7","2.3","2.4",
"전규모(30인이상)","자동차 및 트레일러 제조업","교육훈련비[천원]","천원","33.1","39.7","23.8","20.4",
"전규모(30인이상)","자동차 및 트레일러 제조업","기타노동비용[천원]","천원","6","7.6","6.4","5.1",
"전규모(30인이상)","기타 운송장비 제조업","노동비용총액[천원]","천원","2397.7","2196.8","1908","2010.7",
"전규모(30인이상)","기타 운송장비 제조업","현금급여총계[천원]","천원","1959.9","1870.3","1591.6","1479.2",
"전규모(30인이상)","기타 운송장비 제조업","정액및초과[천원]","천원","1351.1","1247.2","1095.4","1011.9",
"전규모(30인이상)","기타 운송장비 제조업","상여금등특별급여[천원]","천원","608.7","623.2","496.2","467.3",
"전규모(30인이상)","기타 운송장비 제조업","현금급여외 노동비용(계)[천원]","천원","437.8","326.5","316.4","531.5",
"전규모(30인이상)","기타 운송장비 제조업","퇴직금등비용[천원]","천원","117.9","118.2","69.5","324.4",
"전규모(30인이상)","기타 운송장비 제조업","현물지급비용[천원]","천원","12","2.5","0","10.6",
"전규모(30인이상)","기타 운송장비 제조업","법정복리비[천원]","천원","104.8","90.4","71.5","72.3",
"전규모(30인이상)","기타 운송장비 제조업","법정외복리비[천원]","천원","171","99.8","131.8","86.3",
"전규모(30인이상)","기타 운송장비 제조업","모집비[천원]","천원",".1",".3","1","1.3",
"전규모(30인이상)","기타 운송장비 제조업","교육훈련비[천원]","천원","19.3","1.9","17.5","30.1",
"전규모(30인이상)","기타 운송장비 제조업","기타노동비용[천원]","천원","12.7","13.3","25.1","6.4",
"전규모(30인이상)","가구 및 기타 제조업","노동비용총액[천원]","천원","1582.7","1305.3","1185.1","1081",
"전규모(30인이상)","가구 및 기타 제조업","현금급여총계[천원]","천원","1145.9","1029.4","975.2","882.4",
"전규모(30인이상)","가구 및 기타 제조업","정액및초과[천원]","천원","906.1","841.2","787.6","710.8",
"전규모(30인이상)","가구 및 기타 제조업","상여금등특별급여[천원]","천원","239.8","188.3","187.6","171.6",
"전규모(30인이상)","가구 및 기타 제조업","현금급여외 노동비용(계)[천원]","천원","436.8","275.8","209.9","198.6",
"전규모(30인이상)","가구 및 기타 제조업","퇴직금등비용[천원]","천원","271.6","86.7","67.9","74.6",
"전규모(30인이상)","가구 및 기타 제조업","현물지급비용[천원]","천원","1.4",".4",".6","6",
"전규모(30인이상)","가구 및 기타 제조업","법정복리비[천원]","천원","69.3","73.6","55.7","50.4",
"전규모(30인이상)","가구 및 기타 제조업","법정외복리비[천원]","천원","72.1","103.7","75.6","56.6",
"전규모(30인이상)","가구 및 기타 제조업","모집비[천원]","천원","1.1","1.3",".6",".6",
"전규모(30인이상)","가구 및 기타 제조업","교육훈련비[천원]","천원","12.3","5.9","6","5.1",
"전규모(30인이상)","가구 및 기타 제조업","기타노동비용[천원]","천원","9","4.2","3.5","5.3",
"전규모(30인이상)","재생재료 가공 처리업","노동비용총액[천원]","천원","1625.4","1458.5","1327","1252.5",
"전규모(30인이상)","재생재료 가공 처리업","현금급여총계[천원]","천원","1268.9","1230.6","1078.5","1001.2",
"전규모(30인이상)","재생재료 가공 처리업","정액및초과[천원]","천원","1133.1","1069.1","929.2","882.5",
"전규모(30인이상)","재생재료 가공 처리업","상여금등특별급여[천원]","천원","135.9","161.5","149.3","118.7",
"전규모(30인이상)","재생재료 가공 처리업","현금급여외 노동비용(계)[천원]","천원","356.5","228","248.5","251.3",
"전규모(30인이상)","재생재료 가공 처리업","퇴직금등비용[천원]","천원","136.1","39.4","33.7","14.8",
"전규모(30인이상)","재생재료 가공 처리업","현물지급비용[천원]","천원","12.6","0","0","1.6",
"전규모(30인이상)","재생재료 가공 처리업","법정복리비[천원]","천원","102.8","101.4","70.8","83.3",
"전규모(30인이상)","재생재료 가공 처리업","법정외복리비[천원]","천원","95","85.2","141.6","135.6",
"전규모(30인이상)","재생재료 가공 처리업","모집비[천원]","천원","1.9",".2",".1","4",
"전규모(30인이상)","재생재료 가공 처리업","교육훈련비[천원]","천원","2.7",".2","1","1.9",
"전규모(30인이상)","재생재료 가공 처리업","기타노동비용[천원]","천원","5.3","1.6","1.3","10.1",
"전규모(30인이상)","전기, 가스 및 수도사업(40-41)","노동비용총액[천원]","천원","2895.7","2670","2199","1956.8",
"전규모(30인이상)","전기, 가스 및 수도사업(40-41)","현금급여총계[천원]","천원","2166.6","1923.3","1610.2","1426.1",
